deq_site_name,deq_registration_number,landmarc_project_id,landmarc_project_name,name_confidence,address_confidence,parcel_confidence,overall_confidence,confidence_basis,review_status
"CyrusOne, LLC",74114,lm-69a9f60e1ac0,KINCORA PROJECT,0.37037037037037035,,,0.37037037037037035,name,unreviewed
"Amazon Data Services, Inc",74115,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74115,lm-1e287191725e,TUSCARORA CROSSING PROJECT,0.36,,,0.36,name,unreviewed
"Amazon Data Services, Inc",74115,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.32653061224489793,,,0.32653061224489793,name,unreviewed
Cashvad Ventures LLC,74118,lm-e442c065b7bb,,,0.5128205128205128,,0.5128205128205128,address,unreviewed
Cashvad Ventures LLC,74118,lm-8f94fcebd9a9,,,0.5116279069767442,,0.5116279069767442,address,unreviewed
Cashvad Ventures LLC,74118,lm-959e0394e597,,,0.5116279069767442,,0.5116279069767442,address,unreviewed
"NTT Global Data Centers Americas, Inc",74120,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.42105263157894735,,,0.42105263157894735,name,unreviewed
"NTT Global Data Centers Americas, Inc",74120,lm-a86590d462a3,ARCOLA CENTER PROJECT,0.42105263157894735,,,0.42105263157894735,name,unreviewed
"NTT Global Data Centers Americas, Inc",74120,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.39344262295081966,,,0.39344262295081966,name,unreviewed
"Amazon Data Services, Inc",74121,lm-2825418659fc,,,0.5555555555555556,,0.5555555555555556,address,unreviewed
"Amazon Data Services, Inc",74121,lm-8245eac1abbf,,,0.47540983606557374,,0.4754098360655737,address,unreviewed
"Amazon Data Services, Inc",74121,lm-827e5c958201,,,0.47540983606557374,,0.4754098360655737,address,unreviewed
Digital Realty,74126,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38095238095238093,,,0.38095238095238093,name,unreviewed
Digital Realty,74126,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.358974358974359,,,0.358974358974359,name,unreviewed
Digital Realty,74126,lm-24ecab3a082f,,,0.34080717488789236,,0.34080717488789236,address,unreviewed
Data Center Vint Hill LLC,74127,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.4782608695652174,,,0.4782608695652174,name,unreviewed
Data Center Vint Hill LLC,74127,lm-e43b03fa6a91,,,0.42718446601941745,,0.4271844660194174,address,unreviewed
Data Center Vint Hill LLC,74127,lm-36325933574a,,,0.42,,0.42000000000000004,address,unreviewed
"Amazon Data Services, Inc",74129,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74129,lm-1e287191725e,TUSCARORA CROSSING PROJECT,0.36,,,0.36,name,unreviewed
"Amazon Data Services, Inc",74129,lm-09e176142758,SILVER DISTRICT WEST PROJECT,0.38461538461538464,0.24489795918367346,,0.3322213500784929,address+name,unreviewed
"CoreSite Real Estate Sunrise Technology Park, LLC",74130,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.3013698630136986,,,0.3013698630136986,name,unreviewed
"QTS Investment Properties Ashburn, LLC",74141,lm-c935014d4cd6,,,0.6730769230769231,,0.6730769230769231,address,unreviewed
"QTS Investment Properties Ashburn, LLC",74141,lm-d34ba0b4dced,,,0.6730769230769231,,0.6730769230769231,address,unreviewed
"QTS Investment Properties Ashburn, LLC",74141,lm-a51ee163cfab,,,0.6601941747572816,,0.6601941747572816,address,unreviewed
"Equinix, LLC",74147,lm-69470225ea21,,,0.6944444444444444,,0.6944444444444444,address,unreviewed
"Equinix, LLC",74147,lm-7dd1963696e5,,,0.6666666666666666,,0.6666666666666666,address,unreviewed
"Equinix, LLC",74147,lm-bf2729c299de,,,0.6233766233766234,,0.6233766233766234,address,unreviewed
"Amazon Data Services, Inc",74150,lm-908b0bd09268,,,0.6666666666666666,,0.6666666666666666,address,unreviewed
"Amazon Data Services, Inc",74150,lm-b3204f14e8de,,,0.6666666666666666,,0.6666666666666666,address,unreviewed
"Amazon Data Services, Inc",74150,lm-100fa9858029,,,0.6349206349206349,,0.6349206349206349,address,unreviewed
,74152,lm-a86590d462a3,ARCOLA CENTER PROJECT,,0.9285714285714286,,0.9285714285714286,address,unreviewed
,74152,lm-7b2b43008160,,,0.7397260273972602,,0.7397260273972602,address,unreviewed
,74152,lm-6c73a56502ac,,,0.725,,0.725,address,unreviewed
"Amazon Data Services, Inc",74153,lm-ceb228f8ac23,,,0.5263157894736842,,0.5263157894736842,address,unreviewed
"Amazon Data Services, Inc",74153,lm-d2c23a08aca5,,,0.5263157894736842,,0.5263157894736842,address,unreviewed
"Amazon Data Services, Inc",74153,lm-4a1c9f5ac594,,,0.5131578947368421,,0.5131578947368421,address,unreviewed
Aerospace Data Facility – East,74154,lm-ac60df9bda02,,,0.3898305084745763,,0.3898305084745763,address,unreviewed
Aerospace Data Facility – East,74154,lm-968088e8ceb9,,,0.3728813559322034,,0.3728813559322034,address,unreviewed
Aerospace Data Facility – East,74154,lm-796a458c7f77,,,0.37037037037037035,,0.37037037037037035,address,unreviewed
Iskandar Ventures LLC (LC1A),74155,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.3829787234042553,,,0.3829787234042553,name,unreviewed
Iskandar Ventures LLC (LC1A),74155,lm-a86590d462a3,ARCOLA CENTER PROJECT,0.3829787234042553,,,0.3829787234042553,name,unreviewed
Iskandar Ventures LLC (LC1A),74155,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.35294117647058826,,,0.35294117647058826,name,unreviewed
,74156,lm-3297cfebdb04,,,0.9117647058823529,,0.9117647058823529,address,unreviewed
,74156,lm-abd35b3023cd,,,0.7605633802816901,,0.7605633802816901,address,unreviewed
,74156,lm-131821032585,,,0.7536231884057971,,0.7536231884057971,address,unreviewed
"Compass Datacenters, LLC",74160,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.5454545454545454,,,0.5454545454545454,name,unreviewed
"Compass Datacenters, LLC",74160,lm-a86590d462a3,ARCOLA CENTER PROJECT,0.5454545454545454,,,0.5454545454545454,name,unreviewed
"Compass Datacenters, LLC",74160,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.4166666666666667,,,0.4166666666666667,name,unreviewed
"QTS Investment Properties Manassas, LLC",74161,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.4444444444444444,,,0.4444444444444444,name,unreviewed
"QTS Investment Properties Manassas, LLC",74161,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.42424242424242425,,,0.42424242424242425,name,unreviewed
"QTS Investment Properties Manassas, LLC",74161,lm-6be645edefab,,,0.3918918918918919,,0.3918918918918919,address,unreviewed
"Vantage Data Centers, LLC",74162,lm-6b242c2e92d4,,,0.975609756097561,,0.975609756097561,address,unreviewed
"Vantage Data Centers, LLC",74162,lm-0b9dba6b5ac6,,,0.926829268292683,,0.9268292682926831,address,unreviewed
"Vantage Data Centers, LLC",74162,lm-589a7ea208f6,,,0.926829268292683,,0.9268292682926831,address,unreviewed
Hayden Technologies LLC,74163,lm-eced286747eb,,,0.9512195121951219,,0.9512195121951219,address,unreviewed
Hayden Technologies LLC,74163,lm-7a4b2c8593af,,,0.7105263157894737,,0.7105263157894737,address,unreviewed
Hayden Technologies LLC,74163,lm-6530362f301b,,,0.6419753086419753,,0.6419753086419753,address,unreviewed
,74164,lm-24fc08be1db1,,,0.6226415094339622,,0.6226415094339622,address,unreviewed
,74164,lm-99c1bd0832b0,,,0.5849056603773585,,0.5849056603773585,address,unreviewed
,74164,lm-cd0809347950,,,0.5849056603773585,,0.5849056603773585,address,unreviewed
"Aligned Energy, LLC",74169,lm-69470225ea21,,,0.4626865671641791,,0.4626865671641791,address,unreviewed
"Aligned Energy, LLC",74169,lm-7dd1963696e5,,,0.4626865671641791,,0.4626865671641791,address,unreviewed
"Aligned Energy, LLC",74169,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.46153846153846156,,,0.46153846153846156,name,unreviewed
"Amazon Data Services, Inc",74170,lm-cd0809347950,,,0.528,,0.528,address,unreviewed
"Amazon Data Services, Inc",74170,lm-cf801a7fdee0,,,0.528,,0.528,address,unreviewed
"Amazon Data Services, Inc",74170,lm-24fc08be1db1,,,0.496,,0.496,address,unreviewed
Amazon Data Services,74171,lm-c0f488a74683,,,0.358974358974359,,0.358974358974359,address,unreviewed
Amazon Data Services,74171,lm-25d57f5679c4,,,0.34615384615384615,,0.34615384615384615,address,unreviewed
Amazon Data Services,74171,lm-3ee4bd044773,,,0.34615384615384615,,0.34615384615384615,address,unreviewed
Remington Technology Park Limited Partnership,74172,lm-f757ee32b181,,,0.42,,0.42000000000000004,address,unreviewed
Remington Technology Park Limited Partnership,74172,lm-5a2cf0b51d11,,,0.4,,0.4,address,unreviewed
Remington Technology Park Limited Partnership,74172,lm-1b685a9aba33,,,0.39215686274509803,,0.39215686274509803,address,unreviewed
"Vadata, Inc",74174,lm-2f43c0a83220,,,0.5693430656934306,,0.5693430656934306,address,unreviewed
"Vadata, Inc",74174,lm-742f00d6e845,,,0.4153846153846154,,0.4153846153846154,address,unreviewed
"Vadata, Inc",74174,lm-a23a1cd8c282,,,0.4153846153846154,,0.4153846153846154,address,unreviewed
,74181,lm-610557a9b570,,,0.6111111111111112,,0.6111111111111112,address,unreviewed
,74181,lm-db2b0923b629,,,0.6111111111111112,,0.6111111111111112,address,unreviewed
,74181,lm-0a5b99d1f304,,,0.543859649122807,,0.543859649122807,address,unreviewed
"Amazon Data Services, Inc",74184,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74184,lm-1e287191725e,TUSCARORA CROSSING PROJECT,0.36,,,0.36,name,unreviewed
"Amazon Data Services, Inc",74184,lm-c647eee00e02,,,0.336283185840708,,0.336283185840708,address,unreviewed
"Equinix, LLC",74189,lm-3da30948c26a,KINCORA PROJECT,0.3076923076923077,,,0.3076923076923077,name,unreviewed
"Equinix, LLC",74189,lm-45d540cd4ec7,KINCORA PROJECT,0.3076923076923077,,,0.3076923076923077,name,unreviewed
"Equinix, LLC",74189,lm-69a9f60e1ac0,KINCORA PROJECT,0.3076923076923077,,,0.3076923076923077,name,unreviewed
"Amazon Data Services, Inc",74190,lm-09e176142758,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74190,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74190,lm-9cddbbe14399,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"QTS Shellhorn, LLC",74197,lm-ede96c912ff0,,,0.625,,0.625,address,unreviewed
"QTS Shellhorn, LLC",74197,lm-fc2cf473609f,,,0.625,,0.625,address,unreviewed
"QTS Shellhorn, LLC",74197,lm-cb9726a291bf,,,0.5892857142857143,,0.5892857142857143,address,unreviewed
"Amazon Data Services, Inc",74198,lm-6d759284252e,,,0.625,,0.625,address,unreviewed
"Amazon Data Services, Inc",74198,lm-fc2cf473609f,,,0.56,,0.56,address,unreviewed
"Amazon Data Services, Inc",74198,lm-4646f3fa834d,,,0.547945205479452,,0.547945205479452,address,unreviewed
Microsoft Corporation,74201,lm-6d759284252e,,,0.625,,0.625,address,unreviewed
Microsoft Corporation,74201,lm-fc2cf473609f,,,0.56,,0.56,address,unreviewed
Microsoft Corporation,74201,lm-4646f3fa834d,,,0.547945205479452,,0.547945205479452,address,unreviewed
"Amazon Data Services, Inc",74205,lm-29da938eb737,,,0.5142857142857142,,0.5142857142857142,address,unreviewed
"Amazon Data Services, Inc",74205,lm-25d57f5679c4,,,0.46153846153846156,,0.46153846153846156,address,unreviewed
"Amazon Data Services, Inc",74205,lm-3ee4bd044773,,,0.46153846153846156,,0.46153846153846156,address,unreviewed
"Amazon Data Services, Inc",74207,lm-a51ee163cfab,,,0.4691358024691358,,0.4691358024691358,address,unreviewed
"Amazon Data Services, Inc",74207,lm-e440878b58db,,,0.4691358024691358,,0.4691358024691358,address,unreviewed
"Amazon Data Services, Inc",74207,lm-596eeed215ad,,,0.4578313253012048,,0.4578313253012048,address,unreviewed
"Digital Realty/Digital Western Lands, LLC",74212,lm-09e176142758,SILVER DISTRICT WEST PROJECT,0.4411764705882353,,,0.4411764705882353,name,unreviewed
"Digital Realty/Digital Western Lands, LLC",74212,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.4411764705882353,,,0.4411764705882353,name,unreviewed
"Digital Realty/Digital Western Lands, LLC",74212,lm-9cddbbe14399,SILVER DISTRICT WEST PROJECT,0.4411764705882353,,,0.4411764705882353,name,unreviewed
"Amazon Data Services, Inc",74214,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74214,lm-9cddbbe14399,SILVER DISTRICT WEST PROJECT,0.38461538461538464,0.32673267326732675,,0.3629093678598629,address+name,unreviewed
"Amazon Data Services, Inc",74214,lm-1e287191725e,TUSCARORA CROSSING PROJECT,0.36,,,0.36,name,unreviewed
Nova Mango Farms LLC,74216,lm-7a4b2c8593af,,,0.5405405405405406,,0.5405405405405406,address,unreviewed
Nova Mango Farms LLC,74216,lm-29da938eb737,,,0.5263157894736842,,0.5263157894736842,address,unreviewed
Nova Mango Farms LLC,74216,lm-33fae4976f91,,,0.5066666666666667,,0.5066666666666667,address,unreviewed
Microsoft Corporation,74220,lm-947872cc72ae,,,0.6349206349206349,,0.6349206349206349,address,unreviewed
Microsoft Corporation,74220,lm-2399b54afc66,,,0.6201550387596899,,0.6201550387596899,address,unreviewed
Microsoft Corporation,74220,lm-8207756b1bb6,,,0.6201550387596899,,0.6201550387596899,address,unreviewed
Microsoft Corporation,74221,lm-d7cd0817b466,,,0.5891472868217055,,0.5891472868217055,address,unreviewed
Microsoft Corporation,74221,lm-1b0378f74301,,,0.4186046511627907,,0.4186046511627908,address,unreviewed
Microsoft Corporation,74221,lm-1ff3e16eeb0c,,,0.4032258064516129,,0.4032258064516129,address,unreviewed
"SI NVA02D, LLC",74224,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.3157894736842105,,,0.3157894736842105,name,unreviewed
"Amazon Data Services, Inc",74227,lm-09e176142758,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74227,lm-1943bce07f9c,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"Amazon Data Services, Inc",74227,lm-9cddbbe14399,SILVER DISTRICT WEST PROJECT,0.38461538461538464,,,0.38461538461538464,name,unreviewed
"QTS Investment Properties Ashburn II, LLC",74232,lm-5f1d866c632c,,,0.7428571428571429,,0.7428571428571429,address,unreviewed
"QTS Investment Properties Ashburn II, LLC",74232,lm-9d2a4a779010,,,0.7428571428571429,,0.7428571428571429,address,unreviewed
"QTS Investment Properties Ashburn II, LLC",74232,lm-2ae74ed7fbf7,,,0.6078431372549019,,0.6078431372549019,address,unreviewed
,74234,lm-c60cea1a20ef,,,0.5508982035928144,,0.5508982035928144,address,unreviewed
,74234,lm-1a10901cf029,,,0.5316455696202531,,0.5316455696202531,address,unreviewed
,74234,lm-535436f70ad0,,,0.5316455696202531,,0.5316455696202531,address,unreviewed
Cologix,74235,lm-1baa9af1edc2,,,0.9722222222222222,,0.9722222222222221,address,unreviewed
Cologix,74235,lm-41a57fb30dc6,,,0.9722222222222222,,0.9722222222222221,address,unreviewed
Cologix,74235,lm-25071c174452,,,0.9444444444444444,,0.9444444444444444,address,unreviewed
Gainesville (MNZ03) Data Center,74236,lm-75ee4f107a53,UNIVERSITY CENTER PROJECT,0.4444444444444444,,,0.4444444444444444,name,unreviewed
Gainesville (MNZ03) Data Center,74236,lm-48b4b8aa12cc,ARCOLA CENTER PROJECT,0.4,,,0.4,name,unreviewed
Gainesville (MNZ03) Data Center,74236,lm-5a2cf0b51d11,,,0.4,,0.4,address,unreviewed
Microsoft,74237,lm-0b9dba6b5ac6,,,0.375,,0.375,address,unreviewed
Microsoft,74237,lm-4127ac245b8a,,,0.375,,0.375,address,unreviewed
Microsoft,74237,lm-4375b2ea97c5,,,0.375,,0.375,address,unreviewed
